id,timestamp,risk,anomaly_types,category,context_type,owner_type,owner_name,owner_hash,owner_risk,target_type,target_name,target_hash,target_risk,observed,points
4c00ac650221da7b,1614967200,61,[223],Authentication,volumetric,user,patricia.donley.23973,ecb944d376b8a4e5,71,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
df8c50aa13ff6686,1614967200,61,[223],Authentication,volumetric,user,joseph.mealer.24744,259016b34a0af4da,64,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
b383782bbb2726e,1614967200,61,[223],Authentication,volumetric,user,frances.pribble.41645,7331a85424231361,60,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
5dd10f4520c52044,1614967200,61,[223],Authentication,volumetric,user,joseph.wilson.23425,5f3d862d7ee39f22,70,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
7d3ac810508885ae,1614967200,60,[223],Authentication,volumetric,user,viola.will.06066,de8c6e4b8814bd19,59,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
279f528dc338c095,1614967200,60,[223],Authentication,volumetric,user,david.buco.23040,51066576f9b16e03,59,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
9789ae85c5d23c1f,1614967200,60,[223],Authentication,volumetric,user,bernard.nagel.24318,8ee20a48ec293a38,69,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
5077d12340bf88dc,1614967200,60,[223],Authentication,volumetric,user,latoya.sheehan.35946,54ae2b3a5509c3dc,51,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
7954d51f722fd60e,1614967200,60,[223],Authentication,volumetric,user,guillermo.salcedo.22656,fe02f3991ffa5ace,61,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
ee59f4f3af796d98,1614967200,60,[223],Authentication,volumetric,user,ashley.amato.42506,38dbffd55456fad9,48,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
d02f16031f0d980d,1614967200,60,[223],Authentication,volumetric,user,laura.cruz.15032,1ed32d25b3c28a94,82,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
370ece974cc0066,1614967200,60,[223],Authentication,volumetric,user,ingrid.bullins.40695,645b64a0450b4aba,100,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
6c5380862409c0d6,1614967200,60,[223],Authentication,volumetric,user,samuel.bales.04197,869de664c3d706f3,67,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
cb4eb131314b1682,1614967200,60,[223],Authentication,volumetric,user,michele.sandoval.02769,c5d56ce91277040e,59,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
3e4afcc4b2059e2d,1614967200,60,[223],Authentication,volumetric,user,sandra.humphreys.08649,88cf45957194ce98,71,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
8d3fadb77b1b4ea5,1614967200,60,[223],Authentication,volumetric,user,mary.rowe.03943,48d80478647572d2,45,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
9853d3754a5fec37,1614967200,60,[223],Authentication,volumetric,user,verline.gosz.16910,76ffd6611db1200a,75,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
46ee90010e81563b,1614967200,60,[223],Authentication,volumetric,user,patsy.patnode.05525,25f119f97f8757c,55,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
fae526587f1405a,1614967200,60,[223],Authentication,volumetric,user,quentin.messer.40137,19af7c5d863b3e6d,54,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
830b52fdf4e82edd,1614967200,60,[223],Authentication,volumetric,user,steven.martinez.03807,e4bcf9f39924802d,69,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
f6e1d24ff5c6e632,1614967200,60,[223],Authentication,volumetric,user,james.sofia.09901,7c550004f4f124c5,67,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
96afd9b97c28f4f3,1614967200,60,[223],Authentication,volumetric,user,martin.saxton.13604,ef1b6f9e127c3c22,49,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
5a8fc13a8412c88b,1614967200,60,[223],Authentication,volumetric,user,lisa.trent.30577,9116f4d008678240,40,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
1defb970b2fb8928,1614967200,60,[223],Authentication,volumetric,user,leslie.gonzalez.03702,401a9034399242a2,55,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
78ffaba91f026afe,1614967200,60,[223],Authentication,volumetric,user,kathleen.kaywood.31980,cd799b6cd83a52a6,51,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
cbfb8497e5668bce,1614967200,60,[223],Authentication,volumetric,user,julianne.hawker.26998,13b39c08bda5a3b7,54,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
2979a01fdf4f1c75,1614967200,60,[223],Authentication,volumetric,user,john.marcano.21336,fa74de61353db07,63,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
55b80692934ebb90,1614967200,60,[223],Authentication,volumetric,user,sonja.manno.08359,6eda49b5e545177e,60,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
8edf6d9a6b72897a,1614967200,60,[223],Authentication,volumetric,user,nancy.barden.11673,178f542ecf4706ff,40,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
6123d64792d4431d,1614967200,59,[223],Authentication,volumetric,user,harry.mangano.12834,69b53e2eab0d9d35,43,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
7413e54cbdf50fcb,1614967200,59,[223],Authentication,volumetric,user,james.fahey.02717,150e3465454656b0,64,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
80dc61aba56bb59a,1614967200,59,[223],Authentication,volumetric,user,william.brock.23579,44b7b44c06293c22,67,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
90d1ff6197dc802c,1614967200,59,[223],Authentication,volumetric,user,gregory.disalvo.05790,6ffbf653bc343b8c,60,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
554beb1a97fb142b,1614967200,59,[223],Authentication,volumetric,user,kenneth.lamar.39271,47ce5aae8394f048,59,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4d8180fcc642c21,1614967200,59,[223],Authentication,volumetric,user,alice.hudnell.26559,7490741f15e17026,50,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
f2ef0c44d4866e9b,1614967200,59,[223],Authentication,volumetric,user,kenneth.hayes.37736,39062bcdc1203edf,44,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
76b7a730c3f0ce5c,1614967200,59,[223],Authentication,volumetric,user,nancy.bailey.04246,9320f49e960ef858,59,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
acf54f0fea287e1f,1614967200,59,[223],Authentication,volumetric,user,mary.owens.42682,34cb39130c05fac6,46,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4fdbfd3dc65c2a6a,1614967200,59,[223],Authentication,volumetric,user,wendy.santana.08920,2b1216f15a9ddaf1,56,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4a022236715fa071,1614967200,59,[223],Authentication,volumetric,user,lynda.coyne.05908,111f1df4d9778753,55,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
863c020a1e766968,1614967200,59,[223],Authentication,volumetric,user,lovella.pocai.16240,295f39ae3e3e625,50,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
f9fe759fb331a8c7,1614967200,59,[223],Authentication,volumetric,user,bridgette.cheeks.08636,80462307a78764d1,53,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
a639eca049a836f1,1614967200,59,[223],Authentication,volumetric,user,walter.barnes.14769,82a79bb04d163916,90,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
eb86222b7156546e,1614967200,59,[223],Authentication,volumetric,user,melanie.aviles.20696,2df458977e867f5c,44,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
f708c43457b608ca,1614967200,59,[223],Authentication,volumetric,user,bryan.stanfield.10019,ffaeb9c73ed70d6e,48,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4dc7bddcd1d1e56a,1614967200,59,[223],Authentication,volumetric,user,melissa.cook.31486,d593661dcb984659,39,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
dbefd0d6e307d367,1614967200,59,[223],Authentication,volumetric,user,david.harris.05737,2df679c73035b6c2,44,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
d365b0574085e38f,1614967200,59,[223],Authentication,volumetric,user,ronald.buckner.09601,87ec7f7725d9bd61,41,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
9976ea1b0e0012e1,1614967200,59,[223],Authentication,volumetric,user,steven.blumhardt.41771,72dd0ee10d1677a3,35,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
5d3594256392d564,1614967200,59,[223],Authentication,volumetric,user,roland.mori.21124,90b370a0ec884b88,67,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
196d5c401acf0a1e,1614967200,59,[223],Authentication,volumetric,user,alice.jacobson.33957,94c1ac8eed10c9b8,43,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
44071fa95c1c410f,1614967200,58,[223],Authentication,volumetric,user,nathaniel.hodges.28804,3c40fd06fb3cd3d9,70,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
d37351e0b60e6912,1614967200,58,[223],Authentication,volumetric,user,edith.wellman.37824,7b1e46205cafb5d0,64,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
7332e11ef58b3ccb,1614967200,58,[223],Authentication,volumetric,user,jan.torris.30519,d3f0efdda2d62759,61,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
91f4ca65316927e5,1614967200,58,[223],Authentication,volumetric,user,michael.beitz.25214,706964ce654b993,45,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
c48ba593c8d74d3a,1614967200,58,[223],Authentication,volumetric,user,christopher.halla.32173,de9783b70fa5d67a,46,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
9dbf541148c389dd,1614967200,58,[223],Authentication,volumetric,user,robbi.guerra.35427,3bb23a4ff350ec32,52,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
e35d26cc6147222c,1614967200,58,[223],Authentication,volumetric,user,mariella.mendoza.22760,8e94a6f279b378e7,56,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
ecfa5ba846b6ffb5,1614967200,58,[223],Authentication,volumetric,user,earl.mckay.25681,259ab10677a153e4,44,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
ecebdab70e26182a,1614967200,58,[223],Authentication,volumetric,user,mark.posner.02594,9c0d847179567bff,53,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
da2aa35eef69b4a7,1614967200,58,[223],Authentication,volumetric,user,sean.white.08183,7f2286afe38ece27,44,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
20a8a64782faff82,1614967200,57,[223],Authentication,volumetric,user,beverly.jackson.41094,4a94022e96fa6efc,45,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
22464f6ae32aa264,1614967200,57,[223],Authentication,volumetric,user,norman.degraffenreid.35314,92b2d9b94cda6cf8,49,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
d24e0ae32f67ec97,1614967200,57,[223],Authentication,volumetric,user,david.gutierrez.42204,1297efb32ed6f1de,66,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
ae3628931eab3629,1614967200,57,[223],Authentication,volumetric,user,gilberto.nazario.21339,889ea5822ce334c7,59,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
28d8b4c3f502ec1,1614967200,57,[223],Authentication,volumetric,user,gregoria.villalobos.34595,5544a14da07d24f2,56,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4fcd371340a7bd5c,1614967200,57,[223],Authentication,volumetric,user,norma.shryock.35514,24be588b2c1b60ed,45,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
35cf90c575683924,1614967200,57,[223],Authentication,volumetric,user,martha.joseph.12714,3e9bb897614eb205,54,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
399021b655623fb1,1614967200,57,[223],Authentication,volumetric,user,martha.corwin.37654,8d3e291e76fb92cd,71,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
9918ad39512634a2,1614967200,57,[223],Authentication,volumetric,user,ed.lozano.13785,98afaf395d776008,53,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4d4a0d91de2e4f8c,1614967200,57,[223],Authentication,volumetric,user,dana.butler.37301,da33cef7a953184e,44,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
d5afac43e1a3523,1614967200,57,[223],Authentication,volumetric,user,giuseppe.dick.10563,c1097864d8b9c6e,48,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
179afb24f090207c,1614967200,56,[223],Authentication,volumetric,user,luis.martin.17972,97841f7ddd124ede,50,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
a498f987069806a4,1614967200,56,[223],Authentication,volumetric,user,zachary.bohlke.31823,9958334e22d6b0ac,73,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4437a283f8c725dd,1614967200,56,[223],Authentication,volumetric,user,lowell.ware.02136,d474cd6c8ba74a9a,41,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4bc4910cbc865853,1614967200,56,[223],Authentication,volumetric,user,ina.courtney.00296,ae2b79a585a549a8,49,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
62a3dd4865046ca7,1614967200,56,[223],Authentication,volumetric,user,casey.shumaker.25480,b575a42d565b0988,52,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
7b4992034bb7b950,1614967200,56,[223],Authentication,volumetric,user,lawrence.askew.06882,25d9f5aca612dce,59,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
f6b634390ab8e375,1614967200,56,[223],Authentication,volumetric,user,loretta.gaines.07802,41c415717770fad3,32,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
9d3c7b7c4873c856,1614967200,56,[275],Authentication,rare,user,scott.valot.08343,712090d180759950,45,domain,IST-DC-0461,7db1f6dd58c6c254,100,{probability=95.8},
ed3962717d31f88a,1614967200,56,[275],Authentication,rare,user,deborah.toliver.41218,498e994f82b4bb88,66,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=95.8},
fc0a123c754419ce,1614967200,56,[275],Authentication,rare,user,deborah.toliver.41218,498e994f82b4bb88,66,domain,BCN-DC-0100,2a3283db81136dc8,100,{probability=95.8},
9a1bd6007c056dca,1614967200,56,[223],Authentication,volumetric,user,robert.harris.38577,c137a2f929b8afef,62,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
3a88974eb216185e,1614967200,55,[223],Authentication,volumetric,user,jennifer.farmer.14421,6f916384ccdcd198,49,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
648eb64a09298cef,1614967200,55,[223],Authentication,volumetric,user,mauro.davis.18264,d88b095dea9e19ce,53,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
d92f0745d38a4685,1614967200,55,[272],Authentication,rare,user,scott.valot.08343,712090d180759950,45,"","","",,{probability=95.8},
eeb2f076cd34db7e,1614967200,55,[272],Authentication,rare,user,deborah.toliver.41218,498e994f82b4bb88,66,"","","",,{probability=95.8},
68bf0222318942f1,1614967200,55,[223],Authentication,volumetric,user,cassandra.coffelt.05124,81288907a6293091,37,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
c092e764717db09c,1614967200,55,[223],Authentication,volumetric,user,joy.hall.00314,6b7767b9edd623a4,92,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
c533cd528abe0455,1614967200,55,[223],Authentication,volumetric,user,donald.foreman.00631,53b9a837cf8622b0,66,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
1c0faebc59687d3a,1614967200,55,[223],Authentication,volumetric,user,jordan.hutchinson.23358,b203ec2020ee47f1,70,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
55896b8d273475f1,1614967200,54,[223],Authentication,volumetric,user,kayla.frost.07414,147808f49f66071c,48,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
fa3916df0f21072b,1614967200,54,[223],Authentication,volumetric,user,gabriella.burnette.22636,b86f7b7834a919,88,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4260b736fea6285a,1614967200,53,[223],Authentication,volumetric,user,wilhelmina.taylor.12316,7c792e1ed8611b73,29,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4d1336c203d0d020,1614967200,53,[223],Authentication,volumetric,user,steve.muffley.30670,880cfbe80bc49a65,43,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
20f108f1e7d36ee9,1614967200,53,[223],Authentication,volumetric,user,linda.dallas.05168,a42e50d57fc620e5,63,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
253256a23f36bffd,1614967200,53,[223],Authentication,volumetric,user,christen.massey.39752,b8435933758b5754,35,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
4c4da3434a91fd71,1614967200,53,[223],Authentication,volumetric,user,roy.nichols.30804,842f287824ea8e41,41,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
371a534928b52544,1614967200,53,[223],Authentication,volumetric,user,stephanie.maples.09616,c4382e0ec0b3c6ce,41,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
ec3fffdaeb77bff9,1614967200,53,[223],Authentication,volumetric,user,winford.mortensen.24486,7e71da01c168357e,58,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
b4d315cf720e30ad,1614967200,52,[223],Authentication,volumetric,user,nicholas.oneal.37531,7eafb4883fed6ef9,40,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
e694bf4940a7bd7e,1614967200,52,[223],Authentication,volumetric,user,steven.artis.34393,1d42800757c772ed,64,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
56a3d1082c5c1f33,1614967200,52,[223],Authentication,volumetric,user,lee.gaitor.22080,bd76524daa193fe0,53,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
fe008c281f7dcea4,1614967200,52,[223],Authentication,volumetric,user,theresa.menze.06638,23d6ad27ea5ac955,35,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
bd29eb52331ad461,1614967200,51,[223],Authentication,volumetric,user,rosa.frazier.09523,52e446c122706316,59,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
cc5d5ca6fbaab510,1614967200,51,[223],Authentication,volumetric,user,charles.bryan.22095,e97a829148c9b8f7,43,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
e56108610572c6a6,1614967200,50,[223],Authentication,volumetric,user,jesus.hamann.42050,b68738a20a4001d8,51,"","","",,"{observed=60.0, self_average=1.3, self_second_highest=8.3, org_average=198.3, org_second_highest=798086.3}",
73eddaf25539052,1614967200,50,[273],Authentication,rare,user,donna.johnson.15936,3176b0d51e840bf6,39,"","","",,{probability=95.8},
b9d8ca8dc85d2a07,1614967200,50,[273],Authentication,rare,user,jacqueline.eikenberry.14897,a0354017ad2bc55,26,"","","",,{probability=95.8},
1e74c3ad75244424,1614967200,50,[273],Authentication,rare,user,adele.coppa.25270,d8ef66e4c7324792,28,"","","",,{probability=95.8},
3c065404199de001,1614967200,50,[273],Authentication,rare,user,tommy.pointer.36104,84addfdc6bcf00dd,26,"","","",,{probability=95.8},
7058b1688915bc32,1614967200,50,[273],Authentication,rare,user,john.burford.35371,92545835967f16d8,29,"","","",,{probability=95.8},
c7835cdf33c07ab1,1614967200,50,[273],Authentication,rare,user,krista.hartman.02904,507dd3878a305f3c,23,"","","",,{probability=95.8},
2acec075ae0d8aec,1614967200,50,[273],Authentication,rare,user,james.lane.23743,b9e27e2ec6255dc1,30,"","","",,{probability=95.8},
2c97804246978531,1614967200,50,[273],Authentication,rare,user,tony.johnson.38488,36c4d20ab275ab0,29,"","","",,{probability=95.8},
40233fd2ab5aeef2,1614967200,50,[273],Authentication,rare,user,mary.folks.27040,1810720bb1ff8e0,38,"","","",,{probability=95.8},
44120c44b209e921,1614967200,50,[273],Authentication,rare,user,bonnie.lindauer.24183,b4d4949001259217,23,"","","",,{probability=95.8},
4fb541a7f4c429da,1614967200,50,[273],Authentication,rare,user,vernon.gatewood.40280,c076abd6fdd11b4f,29,"","","",,{probability=95.8},
5c016f86814344c9,1614967200,50,[273],Authentication,rare,user,david.brunelle.34821,58706f77ea267d57,26,"","","",,{probability=95.8},
947ae162f3c3cd43,1614967200,50,[273],Authentication,rare,user,tony.martin.12672,87f1852e9495af24,25,"","","",,{probability=95.8},
9771efcf9e073cda,1614967200,50,[273],Authentication,rare,user,jack.sawyer.37430,4e2eb19ad357f64d,23,"","","",,{probability=95.8},
b4cc2ee64321dba2,1614967200,50,[273],Authentication,rare,user,brian.mason.12541,359adc95689f44c3,25,"","","",,{probability=95.8},
b8ddec837234edf1,1614967200,50,[273],Authentication,rare,user,garnett.bonilla.33527,2ee3138c22b34c22,25,"","","",,{probability=95.8},
c6ef60001334f20f,1614967200,50,[273],Authentication,rare,user,brandon.stephens.12383,ed688f9486b9dc9b,29,"","","",,{probability=95.8},
12d3e94865f6c648,1614967200,49,[273],Authentication,rare,user,rachel.pickett.23332,297745e04189905b,29,"","","",,{probability=95.8},
14656d3d902fdd5c,1614967200,49,[273],Authentication,rare,user,mike.peden.42001,e8587d16b48d6d45,25,"","","",,{probability=95.8},
1682df66b4ebb4b8,1614967200,49,[273],Authentication,rare,user,paul.hollen.17688,6f8caa3dce85e852,22,"","","",,{probability=95.8},
1a438b082e341f8,1614967200,49,[273],Authentication,rare,user,wanda.simmering.24801,1cb094cc1d28f4cb,38,"","","",,{probability=95.8},
1c862b6709cf55ca,1614967200,49,[273],Authentication,rare,user,michael.hammons.12771,ce2ccd0052452865,51,"","","",,{probability=95.8},
1d163bad332ded3f,1614967200,49,[273],Authentication,rare,user,amy.mitchell.27468,8d70c2c0452f91fe,29,"","","",,{probability=95.8},
3333568744ed562c,1614967200,49,[273],Authentication,rare,user,robert.paisley.17033,6881b7c35dfbc0e3,64,"","","",,{probability=95.8},
33db1f0cd99b3604,1614967200,49,[273],Authentication,rare,user,stephen.herrington.17725,15b0ac13f97457da,23,"","","",,{probability=95.8},
41b9d5874b2c957a,1614967200,49,[273],Authentication,rare,user,florence.joseph.09449,c1935c4d4f503244,21,"","","",,{probability=95.8},
5bf5630cc114251b,1614967200,49,[273],Authentication,rare,user,robert.werner.08582,2cd1cecef4e96efd,72,"","","",,{probability=95.8},
5e0b61459a168d2d,1614967200,49,[273],Authentication,rare,user,karen.morgan.25699,9739ea10b6aa81bc,23,"","","",,{probability=95.8},
6d31812befd1dce1,1614967200,49,[273],Authentication,rare,user,william.perry.13082,f14e72b59572981,23,"","","",,{probability=95.8},
77926cc049e16478,1614967200,49,[273],Authentication,rare,user,judith.vasquez.18572,776dea1be070c753,37,"","","",,{probability=95.8},
